Id,SalePrice
2735,134967.59002222694
2736,131174.19535916927
2737,113155.6613120414
2738,140476.0816398259
2739,163332.4917566534
2740,139310.9667692384
2741,138574.89468312456
2742,169791.2105632062
2743,155058.0770990335
2744,169738.3314632971
2745,143771.63043694934
2746,127160.96102282139
2747,149283.2516575099
2748,125941.77668543116
2749,133924.03226554827
2750,125506.52112687822
2751,132637.66272066624
2752,202209.8231406159
2753,138856.1223417607
2754,209037.23806429017
2755,139421.27004183884
2756,98543.09726217741
2757,75659.62937147541
2758,103467.9401584886
2759,155226.3537390658
2760,116768.57021723298
2761,141345.15447842027
2762,138214.06267905372
2763,200043.47722048528
2764,168296.2691850043
2765,307293.99046396906
2766,130662.15968072583
2767,83866.2481587136
2768,114540.97710091421
2769,122075.53603687935
2770,154690.09717688576
2771,116664.5019568646
2772,110960.8976595665
2773,164927.74032142755
2774,141691.91994441292
2775,113148.57521200727
2776,151069.53530691916
2777,175185.40375569943
2778,119550.11008728716
2779,119381.12500885426
2780,92934.91891970324
2781,100894.72411798919
2782,103982.7549249791
2783,94616.82697341745
2784,130717.99145420118
2785,139674.8961722454
2786,77536.97941029641
2787,131320.99234527143
2788,79598.56130043746
2789,172509.43746643735
2790,95210.57446844823
2791,117711.75094358617
2792,72002.81223935288
2793,143630.95503713322
2794,90140.6669668053
2795,119318.62169077428
2796,93090.53283299218
2797,214682.88589491235
2798,109819.34176967098
2799,116111.62207161308
2800,68392.59687729216
2801,109872.22688902893
2802,127254.47788058445
2803,165526.7301633729
2804,124963.40489861448
2805,107951.22517034983
2806,88918.13637193793
2807,160552.31593142275
2808,154404.3253284079
2809,127170.28834384512
2810,123277.57809087913
2811,173037.04992780148
2812,170114.20743667756
2813,170822.19282301326
2814,160065.17774564205
2815,100445.20802265081
2816,232354.4512633688
2817,159995.24651809744
2818,136037.7357360224
2819,182516.7645778706
2820,130833.81858641659
2821,113167.42840927557
2822,197039.8383072121
2823,327491.94342876645
2824,181875.50195683073
2825,161857.93627204545
2826,140298.66588617716
2827,139332.36481754258
2828,209256.42410801168
2829,247431.38535182647
2830,221832.9381988365
2831,171358.20419792872
2832,233603.00346418473
2833,284843.3254256334
2834,214852.70744191052
2835,218292.36136842793
2836,193500.80912686093
2837,147845.34035353115
2838,143228.06298073707
2839,181937.2394585217
2840,198849.21127478383
2841,198897.04792827638
2842,230943.18435651815
2843,152480.82764433353
2844,174373.0865399959
2845,126550.06832393145
2846,206555.10079677438
2847,200561.97418507474
2848,216632.11211554604
2849,197967.8331274467
2850,287942.69703717163
2851,227212.3590270756
2852,238957.81992967633
2853,229023.056053365
2854,145566.37009384113
2855,205337.36605082187
2856,197695.95444386822
2857,189610.58694336543
2858,210109.18255074223
2859,107526.19101744804
2860,124306.23489858121
2861,118844.53286191053
2862,209304.8977153454
2863,119425.92069984351
2864,242944.89281874787
2865,145226.19218518253
2866,156568.8927569611
2867,107082.03534224999
2868,96524.24675944177
2869,98182.96878433571
2870,113953.30478669914
2871,78185.39812708195
2872,56656.553282980785
2873,93003.74432728793
2874,138013.72314083533
2875,115461.6317891679
2876,183075.29277915193
2877,139176.02003949258
2878,138954.74348647145
2879,129039.50523476135
2880,100728.81141208578
2881,123782.48197539423
2882,149433.9211787391
2883,177821.16729717894
2884,194807.64817036613
2885,167105.34816134264
2886,216288.25792808607
2887,94616.62324084826
2888,146507.5503362398
2889,62654.67313017904
2890,87780.82493847831
2891,136228.07587302223
2892,63597.97019780896
2893,92005.90616269184
2894,60590.70394995102
2895,297685.5564748273
2896,258114.22030893606
2897,215182.468001351
2898,162785.87423016637
2899,217201.78134059912
2900,159365.2630699485
2901,209870.29490200029
2902,191629.48327000934
2903,333330.33214552066
2904,353817.9894167236
2905,86464.7975899233
2906,205627.63913635738
2907,118501.5779974701
2908,139202.16567961677
2909,160836.49948764316
2910,88984.29677683444
2911,88248.8367740573
2912,154184.2278543336
2913,86173.11314139106
2914,86603.36983400997
2915,96439.72459968866
2916,85994.63255043668
2917,159336.7572827165
2918,116050.06152521064
2919,239287.9126503011
